"","city_origin","city_destination","origin_lat","origin_long","destin_lat","destin_long"
"5838","IntracoastalCity","MorganCity",29.7843773,-92.1562386,29.6993748,-91.20677
"5839","MS/ALborder","Destin",NA,NA,30.3935337,-86.4957833
"5840","Cameron","MorganCity",34.6049663,-98.436244,29.6993748,-91.20677
"5841","HighIsland","Cameron",29.5668955,-94.3935216,34.6049663,-98.436244
"5842","MorganCity","AL/MSborder",29.6993748,-91.20677,NA,NA
"5843","IntracoastalCity","MorganCity",29.7843773,-92.1562386,29.6993748,-91.20677
"5844","MS/ALborder","Destin",NA,NA,30.3935337,-86.4957833
"5845","Cameron","MorganCity",34.6049663,-98.436244,29.6993748,-91.20677
"5846","HighIsland","Cameron",29.5668955,-94.3935216,34.6049663,-98.436244
"5847","MorganCity","AL/MSborder",29.6993748,-91.20677,NA,NA
"5848","IntracoastalCity","MorganCity",29.7843773,-92.1562386,29.6993748,-91.20677
"5849","MS/ALborder","Destin",NA,NA,30.3935337,-86.4957833
"5850","SabinePass","MorganCity",29.7263303,-93.8632203,29.6993748,-91.20677
"5851","HighIsland","SabinePass",29.5668955,-94.3935216,29.7263303,-93.8632203
"5852","MorganCity","AL/MSborder",29.6993748,-91.20677,NA,NA
"5853","IntracoastalCity","MorganCity",29.7843773,-92.1562386,29.6993748,-91.20677
"5854","MS/ALborder","Destin",NA,NA,30.3935337,-86.4957833
"5855","SabinePass","MorganCity",29.7263303,-93.8632203,29.6993748,-91.20677
"5856","HighIsland","SabinePass",29.5668955,-94.3935216,29.7263303,-93.8632203
"5857","MorganCity","AL/MSborder",29.6993748,-91.20677,NA,NA
"5858","IntracoastalCity","MorganCity",29.7843773,-92.1562386,29.6993748,-91.20677
"5859","MS/ALborder","Destin",NA,NA,30.3935337,-86.4957833
"5860","SabinePass","MorganCity",29.7263303,-93.8632203,29.6993748,-91.20677
"5861","HighIsland","SabinePass",29.5668955,-94.3935216,29.7263303,-93.8632203
"5862","MorganCity","AL/MSborder",29.6993748,-91.20677,NA,NA
"5863","IntracoastalCity","MorganCity",29.7843773,-92.1562386,29.6993748,-91.20677
"5864","MS/ALborder","Destin",NA,NA,30.3935337,-86.4957833
"5865","SabinePass","MorganCity",29.7263303,-93.8632203,29.6993748,-91.20677
"5866","HighIsland","SabinePass",29.5668955,-94.3935216,29.7263303,-93.8632203
"5867","MorganCity","AL/MSborder",29.6993748,-91.20677,NA,NA
"5868","IntracoastalCity","MorganCity",29.7843773,-92.1562386,29.6993748,-91.20677
"5869","MS/ALborder","Destin",NA,NA,30.3935337,-86.4957833
"5870","SabinePass","MorganCity",29.7263303,-93.8632203,29.6993748,-91.20677
"5871","HighIsland","SabinePass",29.5668955,-94.3935216,29.7263303,-93.8632203
"5872","MorganCity","AL/MSborder",29.6993748,-91.20677,NA,NA
"5873","IntracoastalCity","MorganCity",29.7843773,-92.1562386,29.6993748,-91.20677
"5874","MS/ALborder","Destin",NA,NA,30.3935337,-86.4957833
"5875","SabinePass","MorganCity",29.7263303,-93.8632203,29.6993748,-91.20677
"5876","HighIsland","SabinePass",29.5668955,-94.3935216,29.7263303,-93.8632203
"5877","MorganCity","AL/MSborder",29.6993748,-91.20677,NA,NA
"5878","IntracoastalCity","MorganCity",29.7843773,-92.1562386,29.6993748,-91.20677
"5879","MS/ALborder","AL/FLborder",NA,NA,30.2813962,-87.518181
"5880","SabinePass","MorganCity",29.7263303,-93.8632203,29.6993748,-91.20677
"5881","HighIsland","SabinePass",29.5668955,-94.3935216,29.7263303,-93.8632203
"5882","MorganCity","AL/MSborder",29.6993748,-91.20677,NA,NA
"5883","IntracoastalCity","MorganCity",29.7843773,-92.1562386,29.6993748,-91.20677
"5884","MS/ALborder","AL/FLborder",NA,NA,30.2813962,-87.518181
"5885","SabinePass","MorganCity",29.7263303,-93.8632203,29.6993748,-91.20677
"5886","HighIsland","SabinePass",29.5668955,-94.3935216,29.7263303,-93.8632203
"5887","Cameron","AL/FLborder",34.6049663,-98.436244,30.2813962,-87.518181
"5888","Cameron","AL/FLborder",34.6049663,-98.436244,30.2813962,-87.518181
"5889","Cameron","AL/MSborder",34.6049663,-98.436244,NA,NA
"5890","Cameron","AL/MSborder",34.6049663,-98.436244,NA,NA
"5891","Cameron","AL/MSborder",34.6049663,-98.436244,NA,NA
"5892","IntracoastalCity","AL/MSborder",29.7843773,-92.1562386,NA,NA
"5893","IntracoastalCity","AL/MSborder",29.7843773,-92.1562386,NA,NA
"5894","MorganCity","AL/MSborder",29.6993748,-91.20677,NA,NA
"5895","MorganCity","AL/MSborder",29.6993748,-91.20677,NA,NA
"5896","JupiterInlet","OceanReef",26.9443142,-80.0723599,33.7399996,-78.8188352
"5897","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5898","JupiterInlet","OceanReef",26.9443142,-80.0723599,33.7399996,-78.8188352
"5899","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5900","Volusia/BrevardCoLine","OceanReef",NA,NA,33.7399996,-78.8188352
"5901","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5902","Volusia/BrevardCoLine","OceanReef",NA,NA,33.7399996,-78.8188352
"5903","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5904","OceanReef","SebasianInlet",33.7399996,-78.8188352,27.860302,-80.4472737
"5905","SebastialInlet","FlaglerBeach",27.860302,-80.4472737,29.4749754,-81.1270035
"5906","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5907","OceanReef","SebasianInlet",33.7399996,-78.8188352,27.860302,-80.4472737
"5908","SebastialInlet","FlaglerBeach",27.860302,-80.4472737,29.4749754,-81.1270035
"5909","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5910","OceanReef","SebasianInlet",33.7399996,-78.8188352,27.860302,-80.4472737
"5911","LakeOkeechobee","LakeOkeechobee",26.9689536,-80.7975834,26.9689536,-80.7975834
"5912","SebastialInlet","FlaglerBeach",27.860302,-80.4472737,29.4749754,-81.1270035
"5913","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5914","OceanReef","SebasianInlet",33.7399996,-78.8188352,27.860302,-80.4472737
"5915","LakeOkeechobee","LakeOkeechobee",26.9689536,-80.7975834,26.9689536,-80.7975834
"5916","SebastialInlet","FlaglerBeach",27.860302,-80.4472737,29.4749754,-81.1270035
"5917","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5918","OceanReef","FlaglerBeach",33.7399996,-78.8188352,29.4749754,-81.1270035
"5919","LakeOkeechobee","LakeOkeechobee",26.9689536,-80.7975834,26.9689536,-80.7975834
"5920","FlaglerBeach","FernandinaBeach",29.4749754,-81.1270035,30.6696818,-81.4625919
"5921","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5922","OceanReef","FlaglerBeach",33.7399996,-78.8188352,29.4749754,-81.1270035
"5923","LakeOkeechobee","LakeOkeechobee",26.9689536,-80.7975834,26.9689536,-80.7975834
"5924","FlaglerBeach","FernandinaBeach",29.4749754,-81.1270035,30.6696818,-81.4625919
"5925","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5926","OceanReef","FlaglerBeach",33.7399996,-78.8188352,29.4749754,-81.1270035
"5927","LakeOkeechobee","LakeOkeechobee",26.9689536,-80.7975834,26.9689536,-80.7975834
"5928","FlaglerBeach","FernandinaBeach",29.4749754,-81.1270035,30.6696818,-81.4625919
"5929","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5930","OceanReef","FlaglerBeach",33.7399996,-78.8188352,29.4749754,-81.1270035
"5931","LakeOkeechobee","LakeOkeechobee",26.9689536,-80.7975834,26.9689536,-80.7975834
"5932","FlaglerBeach","FernandinaBeach",29.4749754,-81.1270035,30.6696818,-81.4625919
"5933","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5934","OceanReef","FlaglerBeach",33.7399996,-78.8188352,29.4749754,-81.1270035
"5935","LakeOkeechobee","LakeOkeechobee",26.9689536,-80.7975834,26.9689536,-80.7975834
"5936","FlaglerBeach","FernandinaBeach",29.4749754,-81.1270035,30.6696818,-81.4625919
"5937","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5938","OceanReef","FlaglerBeach",33.7399996,-78.8188352,29.4749754,-81.1270035
"5939","LakeOkeechobee","LakeOkeechobee",26.9689536,-80.7975834,26.9689536,-80.7975834
"5940","FlaglerBeach","FernandinaBeach",29.4749754,-81.1270035,30.6696818,-81.4625919
"5941","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5942","OceanReef","FlaglerBeach",33.7399996,-78.8188352,29.4749754,-81.1270035
"5943","LakeOkeechobee","LakeOkeechobee",26.9689536,-80.7975834,26.9689536,-80.7975834
"5944","FlaglerBeach","FernandinaBeach",29.4749754,-81.1270035,30.6696818,-81.4625919
"5945","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5946","OceanReef","FlaglerBeach",33.7399996,-78.8188352,29.4749754,-81.1270035
"5947","LakeOkeechobee","LakeOkeechobee",26.9689536,-80.7975834,26.9689536,-80.7975834
"5948","FlaglerBeach","FernandinaBeach",29.4749754,-81.1270035,30.6696818,-81.4625919
"5949","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5950","OceanReef","FlaglerBeach",33.7399996,-78.8188352,29.4749754,-81.1270035
"5951","LakeOkeechobee","LakeOkeechobee",26.9689536,-80.7975834,26.9689536,-80.7975834
"5952","FlaglerBeach","FernandinaBeach",29.4749754,-81.1270035,30.6696818,-81.4625919
"5953","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5954","SavannahRiver","OregonInlet",32.0377132,-80.8501103,35.7791692,-75.5320371
"5955","OceanReef","FlaglerBeach",33.7399996,-78.8188352,29.4749754,-81.1270035
"5956","LakeOkeechobee","LakeOkeechobee",26.9689536,-80.7975834,26.9689536,-80.7975834
"5957","FlaglerBeach","FernandinaBeach",29.4749754,-81.1270035,30.6696818,-81.4625919
"5958","OceanReef","CraigKey",33.7399996,-78.8188352,24.8384464,-80.7586809
"5959","SavannahRiver","OregonInlet",32.0377132,-80.8501103,35.7791692,-75.5320371
"5960","OceanReef","FlaglerBeach",33.7399996,-78.8188352,29.4749754,-81.1270035
"5961","LakeOkeechobee","LakeOkeechobee",26.9689536,-80.7975834,26.9689536,-80.7975834
"5962","FlaglerBeach","FernandinaBeach",29.4749754,-81.1270035,30.6696818,-81.4625919
"5963","SavannahRiver","OregonInlet",32.0377132,-80.8501103,35.7791692,-75.5320371
"5964","DeerfieldBeach","FlaglerBeach",26.3184123,-80.0997657,29.4749754,-81.1270035
"5965","LakeOkeechobee","LakeOkeechobee",26.9689536,-80.7975834,26.9689536,-80.7975834
"5966","FlaglerBeach","FernandinaBeach",29.4749754,-81.1270035,30.6696818,-81.4625919
"5967","SavannahRiver","OregonInlet",32.0377132,-80.8501103,35.7791692,-75.5320371
"5968","DeerfieldBeach","StAugustine",26.3184123,-80.0997657,29.9012437,-81.3124341
"5969","SouthSanteeRiver","Duck",33.3731318,-79.8065356,36.1696079,-75.7551854
"5970","StAugustine","FernandinaBeach",29.9012437,-81.3124341,30.6696818,-81.4625919
"5971","SavannahRiver","SouthSanteeRiver",32.0377132,-80.8501103,33.3731318,-79.8065356
"5972","JupiterInlet","StAugustine",26.9443142,-80.0723599,29.9012437,-81.3124341
"5973","SouthSanteeRiver","Duck",33.3731318,-79.8065356,36.1696079,-75.7551854
"5974","StAugustine","FernandinaBeach",29.9012437,-81.3124341,30.6696818,-81.4625919
"5975","SavannahRiver","SouthSanteeRiver",32.0377132,-80.8501103,33.3731318,-79.8065356
"5976","JupiterInlet","StAugustine",26.9443142,-80.0723599,29.9012437,-81.3124341
"5977","SouthSanteeRiver","Duck",33.3731318,-79.8065356,36.1696079,-75.7551854
"5978","StAugustine","FernandinaBeach",29.9012437,-81.3124341,30.6696818,-81.4625919
"5979","SavannahRiver","SouthSanteeRiver",32.0377132,-80.8501103,33.3731318,-79.8065356
"5980","JupiterInlet","StAugustine",26.9443142,-80.0723599,29.9012437,-81.3124341
"5981","SouthSanteeRiver","Duck",33.3731318,-79.8065356,36.1696079,-75.7551854
"5982","StAugustine","FernandinaBeach",29.9012437,-81.3124341,30.6696818,-81.4625919
"5983","SavannahRiver","SouthSanteeRiver",32.0377132,-80.8501103,33.3731318,-79.8065356
"5984","SebastianInlet","StAugustine",27.860302,-80.4472737,29.9012437,-81.3124341
"5985","SouthSanteeRiver","Duck",33.3731318,-79.8065356,36.1696079,-75.7551854
"5986","StAugustine","FernandinaBeach",29.9012437,-81.3124341,30.6696818,-81.4625919
"5987","SavannahRiver","SouthSanteeRiver",32.0377132,-80.8501103,33.3731318,-79.8065356
"5988","SebastianInlet","StAugustine",27.860302,-80.4472737,29.9012437,-81.3124341
"5989","SouthSanteeRiver","Duck",33.3731318,-79.8065356,36.1696079,-75.7551854
"5990","StAugustine","FernandinaBeach",29.9012437,-81.3124341,30.6696818,-81.4625919
"5991","SavannahRiver","SouthSanteeRiver",32.0377132,-80.8501103,33.3731318,-79.8065356
"5992","SouthSanteeRiver","Duck",33.3731318,-79.8065356,36.1696079,-75.7551854
"5993","SavannahRiver","SouthSanteeRiver",32.0377132,-80.8501103,33.3731318,-79.8065356
"5994","SouthSanteeRiver","Duck",33.3731318,-79.8065356,36.1696079,-75.7551854
"5995","SavannahRiver","SouthSanteeRiver",32.0377132,-80.8501103,33.3731318,-79.8065356
"5996","SouthSanteeRiver","Duck",33.3731318,-79.8065356,36.1696079,-75.7551854
"5997","SavannahRiver","SouthSanteeRiver",32.0377132,-80.8501103,33.3731318,-79.8065356
"5998","SouthSanteeRiver","Duck",33.3731318,-79.8065356,36.1696079,-75.7551854
"5999","SavannahRiver","SouthSanteeRiver",32.0377132,-80.8501103,33.3731318,-79.8065356
"6000","SouthSanteeRiver","Duck",33.3731318,-79.8065356,36.1696079,-75.7551854
"6001","SouthSanteeRiver","Duck",33.3731318,-79.8065356,36.1696079,-75.7551854
"6002","CapeFear","Duck",33.8404533,-77.9602652,36.1696079,-75.7551854
"6003","CapeFear","Duck",33.8404533,-77.9602652,36.1696079,-75.7551854
"6004","CapeFear","Duck",33.8404533,-77.9602652,36.1696079,-75.7551854
"6005","CapeFear","Duck",33.8404533,-77.9602652,36.1696079,-75.7551854
"6006","SurfCity","Duck",34.4251187,-77.5457512,36.1696079,-75.7551854
"6007","SurfCity","Duck",34.4251187,-77.5457512,36.1696079,-75.7551854
"6008","SurfCity","Duck",34.4251187,-77.5457512,36.1696079,-75.7551854
"6009","SurfCity","Duck",34.4251187,-77.5457512,36.1696079,-75.7551854
"6010","SurfCity","Duck",34.4251187,-77.5457512,36.1696079,-75.7551854
"6011","SurfCity","Duck",34.4251187,-77.5457512,36.1696079,-75.7551854
"6012","SurfCity","Duck",34.4251187,-77.5457512,36.1696079,-75.7551854
"6013","SurfCity","Duck",34.4251187,-77.5457512,36.1696079,-75.7551854
"6014","BocaGrande","OchlockoneeRiver",26.7490152,-82.2616717,30.1473357,-84.6161724
"6015","FlaglerBeach","SurfCity",29.4749754,-81.1270035,34.4251187,-77.5457512
"6016","BocaGrande","OchlockoneeRiver",26.7490152,-82.2616717,30.1473357,-84.6161724
"6017","FlaglerBeach","SurfCity",29.4749754,-81.1270035,34.4251187,-77.5457512
"6018","BocaGrande","OchlockoneeRiver",26.7490152,-82.2616717,30.1473357,-84.6161724
"6019","FlaglerBeach","SurfCity",29.4749754,-81.1270035,34.4251187,-77.5457512
"6020","BocaGrande","OchlockoneeRiver",26.7490152,-82.2616717,30.1473357,-84.6161724
"6021","FlaglerBeach","SurfCity",29.4749754,-81.1270035,34.4251187,-77.5457512
"6022","BocaGrande","IndianPass",26.7490152,-82.2616717,29.6904903,-85.2643618
"6023","FlaglerBeach","CapeCharlesLight",29.4749754,-81.1270035,37.1229386,-75.9065554
"6024","BocaGrande","IndianPass",26.7490152,-82.2616717,29.6904903,-85.2643618
"6025","FlaglerBeach","CapeCharlesLight",29.4749754,-81.1270035,37.1229386,-75.9065554
"6026","BocaGrande","IndianPass",26.7490152,-82.2616717,29.6904903,-85.2643618
"6027","FlaglerBeach","CapeCharlesLight",29.4749754,-81.1270035,37.1229386,-75.9065554
"6028","BocaGrande","IndianPass",26.7490152,-82.2616717,29.6904903,-85.2643618
"6029","FlaglerBeach","CapeCharlesLight",29.4749754,-81.1270035,37.1229386,-75.9065554
"6030","BocaGrande","OchlockoneeRiver",26.7490152,-82.2616717,30.1473357,-84.6161724
"6031","FlaglerBeach","CapeCharlesLight",29.4749754,-81.1270035,37.1229386,-75.9065554
"6032","BocaGrande","SteinhatcheeRiver",26.7490152,-82.2616717,29.7145543,-83.3675713
"6033","FlaglerBeach","CapeCharlesLight",29.4749754,-81.1270035,37.1229386,-75.9065554
"6034","FlaglerBeach","CapeCharlesLight",29.4749754,-81.1270035,37.1229386,-75.9065554
"6035","FlaglerBeach","CapeCharlesLight",29.4749754,-81.1270035,37.1229386,-75.9065554
"6036","AltamahaSound","CapeCharlesLight",31.3183605,-81.2931731,37.1229386,-75.9065554
"6037","SavannahRiver","CapeCharlesLight",32.0377132,-80.8501103,37.1229386,-75.9065554
"6038","SouthSanteeRiver","CapeCharlesLight",33.3731318,-79.8065356,37.1229386,-75.9065554
"6039","LittleRiverInlet","CapeCharlesLight",33.854891,-78.60203,37.1229386,-75.9065554
"6040","SurfCity","CapeCharlesLight",34.4251187,-77.5457512,37.1229386,-75.9065554
"6041","SurfCity","CapeCharlesLight",34.4251187,-77.5457512,37.1229386,-75.9065554
"6042","GrandIsle","IndianPass",29.2366172,-89.9872941,29.6904903,-85.2643618
"6043","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"6044","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6045","GrandIsle","IndianPass",29.2366172,-89.9872941,29.6904903,-85.2643618
"6046","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"6047","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6048","GrandIsle","IndianPass",29.2366172,-89.9872941,29.6904903,-85.2643618
"6049","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"6050","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6051","GrandIsle","Destin",29.2366172,-89.9872941,30.3935337,-86.4957833
"6052","GrandIsle","PearlRiver",29.2366172,-89.9872941,30.3760264,-89.7483972
"6053","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"6054","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6055","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"6056","GrandIsle","Destin",29.2366172,-89.9872941,30.3935337,-86.4957833
"6057","GrandIsle","PearlRiver",29.2366172,-89.9872941,30.3760264,-89.7483972
"6058","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"6059","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6060","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"6061","GrandIsle","Destin",29.2366172,-89.9872941,30.3935337,-86.4957833
"6062","GrandIsle","PearlRiver",29.2366172,-89.9872941,30.3760264,-89.7483972
"6063","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"6064","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6065","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"6066","GrandIsle","Destin",29.2366172,-89.9872941,30.3935337,-86.4957833
"6067","GrandIsle","PearlRiver",29.2366172,-89.9872941,30.3760264,-89.7483972
"6068","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"6069","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6070","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"6071","GrandIsle","Destin",29.2366172,-89.9872941,30.3935337,-86.4957833
"6072","GrandIsle","PearlRiver",29.2366172,-89.9872941,30.3760264,-89.7483972
"6073","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"6074","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6075","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"6076","GrandIsle","Destin",29.2366172,-89.9872941,30.3935337,-86.4957833
"6077","GrandIsle","PearlRiver",29.2366172,-89.9872941,30.3760264,-89.7483972
"6078","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"6079","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6080","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"6081","GrandIsle","Destin",29.2366172,-89.9872941,30.3935337,-86.4957833
"6082","MorganCity","PearlRiver",29.6993748,-91.20677,30.3760264,-89.7483972
"6083","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6084","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"6085","GrandIsle","Destin",29.2366172,-89.9872941,30.3935337,-86.4957833
"6086","MorganCity","PearlRiver",29.6993748,-91.20677,30.3760264,-89.7483972
"6087","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6088","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"6089","MorganCity","PearlRiver",29.6993748,-91.20677,30.3760264,-89.7483972
"6090","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6091","PearlRiver","IndianPass",30.3760264,-89.7483972,29.6904903,-85.2643618
"6092","MorganCity","PearlRiver",29.6993748,-91.20677,30.3760264,-89.7483972
"6093","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6094","PearlRiver","IndianPass",30.3760264,-89.7483972,29.6904903,-85.2643618
"6095","MorganCity","PearlRiver",29.6993748,-91.20677,30.3760264,-89.7483972
"6096","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6097","PearlRiver","IndianPass",30.3760264,-89.7483972,29.6904903,-85.2643618
"6098","MorganCity","PearlRiver",29.6993748,-91.20677,30.3760264,-89.7483972
"6099","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6100","PearlRiver","IndianPass",30.3760264,-89.7483972,29.6904903,-85.2643618
"6101","MorganCity","PearlRiver",29.6993748,-91.20677,30.3760264,-89.7483972
"6102","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6103","PearlRiver","IndianPass",30.3760264,-89.7483972,29.6904903,-85.2643618
"6104","MorganCity","PearlRiver",29.6993748,-91.20677,30.3760264,-89.7483972
"6105","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6106","PearlRiver","IndianPass",30.3760264,-89.7483972,29.6904903,-85.2643618
"6107","MorganCity","PearlRiver",29.6993748,-91.20677,30.3760264,-89.7483972
"6108","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6109","PearlRiver","IndianPass",30.3760264,-89.7483972,29.6904903,-85.2643618
"6110","MorganCity","PearlRiver",29.6993748,-91.20677,30.3760264,-89.7483972
"6111","LakePontchartrain","LakePontchartrain",30.205062,-90.1120696,30.205062,-90.1120696
"6112","PearlRiver","IndianPass",30.3760264,-89.7483972,29.6904903,-85.2643618
"6113","GrandIsle","PearlRiver",29.2366172,-89.9872941,30.3760264,-89.7483972
"6114","GrandIsle","PearlRiver",29.2366172,-89.9872941,30.3760264,-89.7483972
"6115","FortPierce","FlaglerBeach",27.4467056,-80.3256056,29.4749754,-81.1270035
"6116","FortPierce","FlaglerBeach",27.4467056,-80.3256056,29.4749754,-81.1270035
"6117","FortPierce","FlaglerBeach",27.4467056,-80.3256056,29.4749754,-81.1270035
"6118","FortPierce","FlaglerBeach",27.4467056,-80.3256056,29.4749754,-81.1270035
"6119","FortPierce","FlaglerBeach",27.4467056,-80.3256056,29.4749754,-81.1270035
"6120","FortPierce","FlaglerBeach",27.4467056,-80.3256056,29.4749754,-81.1270035
"6121","FortPierce","FlaglerBeach",27.4467056,-80.3256056,29.4749754,-81.1270035
"6122","FortPierce","FlaglerBeach",27.4467056,-80.3256056,29.4749754,-81.1270035
"6123","FortPierce","FlaglerBeach",27.4467056,-80.3256056,29.4749754,-81.1270035
"6124","FortPierce","FlaglerBeach",27.4467056,-80.3256056,29.4749754,-81.1270035
"6125","FortPierce","FlaglerBeach",27.4467056,-80.3256056,29.4749754,-81.1270035
"6126","BogueInlet","OregonInlet",34.6607217,-77.033933,35.7791692,-75.5320371
"6127","SouthSanteeRiver","BogueInlet",33.3731318,-79.8065356,34.6607217,-77.033933
"6128","OregonInlet","NC/VAborder",35.7791692,-75.5320371,NA,NA
"6129","SebastianInlet","FlaglerBeach",27.860302,-80.4472737,29.4749754,-81.1270035
"6130","BogueInlet","OregonInlet",34.6607217,-77.033933,35.7791692,-75.5320371
"6131","SouthSanteeRiver","BogueInlet",33.3731318,-79.8065356,34.6607217,-77.033933
"6132","OregonInlet","NC/VAborder",35.7791692,-75.5320371,NA,NA
"6133","SebastianInlet","FlaglerBeach",27.860302,-80.4472737,29.4749754,-81.1270035
"6134","BogueInlet","OregonInlet",34.6607217,-77.033933,35.7791692,-75.5320371
"6135","LittleRiverInlet","NC/VAborder",33.854891,-78.60203,NA,NA
"6136","SouthSanteeRiver","LittleRiverInlet",33.3731318,-79.8065356,33.854891,-78.60203
"6137","BogueInlet","OregonInlet",34.6607217,-77.033933,35.7791692,-75.5320371
"6138","LittleRiverInlet","NC/VAborder",33.854891,-78.60203,NA,NA
"6139","SouthSanteeRiver","LittleRiverInlet",33.3731318,-79.8065356,33.854891,-78.60203
"6140","SurfCity","Duck",34.4251187,-77.5457512,36.1696079,-75.7551854
"6141","LittleRiverInlet","SurfCity",33.854891,-78.60203,34.4251187,-77.5457512
"6142","SouthSanteeRiver","SurfCity",33.3731318,-79.8065356,34.4251187,-77.5457512
"6143","Duck","CapeCharlesLight",36.1696079,-75.7551854,37.1229386,-75.9065554
"6144","SurfCity","Duck",34.4251187,-77.5457512,36.1696079,-75.7551854
"6145","LittleRiverInlet","SurfCity",33.854891,-78.60203,34.4251187,-77.5457512
"6146","SouthSanteeRiver","SurfCity",33.3731318,-79.8065356,34.4251187,-77.5457512
"6147","Duck","CapeCharlesLight",36.1696079,-75.7551854,37.1229386,-75.9065554
"6148","SurfCity","Duck",34.4251187,-77.5457512,36.1696079,-75.7551854
"6149","LittleRiverInlet","SurfCity",33.854891,-78.60203,34.4251187,-77.5457512
"6150","SouthSanteeRiver","SurfCity",33.3731318,-79.8065356,34.4251187,-77.5457512
"6151","Duck","CapeCharlesLight",36.1696079,-75.7551854,37.1229386,-75.9065554
"6152","SurfCity","Duck",34.4251187,-77.5457512,36.1696079,-75.7551854
"6153","LittleRiverInlet","SurfCity",33.854891,-78.60203,34.4251187,-77.5457512
"6154","SouthSanteeRiver","SurfCity",33.3731318,-79.8065356,34.4251187,-77.5457512
"6155","Duck","CapeCharlesLight",36.1696079,-75.7551854,37.1229386,-75.9065554
"6156","SurfCity","NC/VAborder",34.4251187,-77.5457512,NA,NA
"6157","LittleRiverInlet","SurfCity",33.854891,-78.60203,34.4251187,-77.5457512
